"ADES","Advanced Emissions Solutions, Inc.","11.42","229682957.06","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ades",
"ASIX","AdvanSix Inc.","33.84","1026403374.96","n/a","2016","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/asix",
"AEGN","Aegion Corp","24.96","806485130.88","n/a","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/aegn",
"AMTX","Aemetis, Inc","1.24","25076383.6","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/amtx",
"AEM","Agnico Eagle Mines Limited","34.52","8085495431.56","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/aem",
"APD","Air Products and Chemicals, Inc.","166.29","36462823359.84","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/apd",
"AKS","AK Steel Holding Corporation","4.44","1400871526.2","n/a","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/aks",
"AGI","Alamos Gold Inc.","4.39","1709345744.73","n/a","2015","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/agi",
"AIN","Albany International Corporation","77.15","2484230000","n/a","n/a","Basic Industries","Textiles","https://www.nasdaq.com/symbol/ain",
"ALB","Albemarle Corporation","95.52","10359121361.76","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/alb",
"AA","Alcoa Corporation","44.67","8329750696.8","n/a","2016","Basic Industries","Aluminum","https://www.nasdaq.com/symbol/aa",
"AXU","Alexco Resource Corp","1.095","118258797.69","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/axu",
"ALO","Alio Gold Inc.","0.6874","57593166.9684","n/a","2011","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/alo",
"ATI","Allegheny Technologies Incorporated","27.03","3397249223.88","n/a","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/ati",
"AAU","Almaden Minerals, Ltd.","0.6418","71650311.325","n/a","2015","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/aau",
"ACH","Aluminum Corporation of China Limited","10.53","6277479812.37","n/a","2001","Basic Industries","Aluminum","https://www.nasdaq.com/symbol/ach",
"AMRK","A-Mark Precious Metals, Inc.","13.35","93869857.5","n/a","n/a","Basic Industries","Other Specialty Stores","https://www.nasdaq.com/symbol/amrk",
"AMRC","Ameresco, Inc.","14.35","656476782.85","n/a","2010","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/amrc",
"AVD","American Vanguard Corporation","21.9","664106396.7","n/a","n/a","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/avd",
"AMWD","American Woodmark Corporation","84.95","1490585538.9","n/a","1986","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/amwd",
"USAS","Americas Silver Corporation","2.42","103982666.48","n/a","2017","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/usas",
"AMRS","Amyris, Inc.","8.97","451943215.23","n/a","2010","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/amrs",
"AU","AngloGold Ashanti Limited","7.91","3255845485.83","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/au",
"AQMS","Aqua Metals, Inc.","2.43","94234695.3","n/a","2015","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/aqms",
"RKDA","Arcadia Biosciences, Inc.","6.85","32704393.4","n/a","2015","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/rkda",
"MT","ArcelorMittal","30.21","30611902450.83","n/a","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/mt",
"AGX","Argan, Inc.","39.8","619635016.2","n/a","n/a","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/agx",
"AKG","Asanko Gold Inc.","0.835","188546852.69","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/akg",
"APWC","Asia Pacific Wire & Cable Corporation Limited","2.6","35931139.4","n/a","n/a","Basic Industries","Telecommunications Equipment","https://www.nasdaq.com/symbol/apwc",
"ATIS","Attis Industries Inc.","0.33","7136358.24","n/a","n/a","Basic Industries","Miscellaneous","https://www.nasdaq.com/symbol/atis",
"ATISW","Attis Industries Inc.","0.12","0","n/a","n/a","Basic Industries","Miscellaneous","https://www.nasdaq.com/symbol/atisw",
"AUG","Auryn Resources Inc.","1.06","95652084.96","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/aug",
"ASM","Avino Silver","0.9835","54884859.7255","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/asm",
"AXTA","Axalta Coating Systems Ltd.","30.5","7338084121","n/a","2014","Basic Industries","Paints/Coatings","https://www.nasdaq.com/symbol/axta",
"BTG","B2Gold Corp","2.34","2306915626.86","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/btg",
"BCPC","Balchem Corporation","110.89","3571931682.54","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/bcpc",
"ABX","Barrick Gold Corporation","10.42","12161794300.04","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/abx",
"BDC","Belden Inc","72.72","2955212667.36","n/a","n/a","Basic Industries","Telecommunications Equipment","https://www.nasdaq.com/symbol/bdc",
"BHP","BHP Billiton Limited","48.04","127873392081.04","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/bhp",
"BAK","Braskem S.A.","29.02","11546094971.3","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/bak",
"BBU","Brookfield Business Partners L.P.","43.145","2855586254.71","n/a","2016","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/bbu",
"BVN","Buenaventura Mining Company Inc.","12.59","3197694655.53","n/a","1996","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/bvn",
"CBT","Cabot Corporation","64.92","3996382818.84","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/cbt",
"CMCL","Caledonia Mining Corporation Plc","6.16","65315422.48","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/cmcl",
"CLXT","Calyxt, Inc.","16.93","547623790.15","n/a","2017","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/clxt",
"CCJ","Cameco Corporation","10.41","4120202340.12","n/a","1996","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/ccj",
"CSL","Carlisle Companies Incorporated","126.81","7575213082.77","n/a","n/a","Basic Industries","Specialty Chemicals","https://www.nasdaq.com/symbol/csl",
"CRS","Carpenter Technology Corporation","59.67","2820008913.93","n/a","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/crs",
"CVCO","Cavco Industries, Inc.","245.4","2225303641.8","n/a","n/a","Basic Industries","Homebuilding","https://www.nasdaq.com/symbol/cvco",
"CE","Celanese Corporation","116.83","15767648079.26","n/a","2005","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ce",
"LEU","Centrus Energy Corp.","2.28","20608352.28","n/a","2014","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/leu",
"CENX","Century Aluminum Company","12.62","1105525768.42","n/a","1996","Basic Industries","Aluminum","https://www.nasdaq.com/symbol/cenx",
"CF","CF Industries Holdings, Inc.","51.95","12128697042.85","n/a","2005","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/cf",
"CHRA","Charah Solutions, Inc.","7.33","213178302.04","n/a","2018","Basic Industries","Environmental Services","https://www.nasdaq.com/symbol/chra",
"CC","Chemours Company (The)","43.6","7710446316.4","n/a","2015","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/cc",
"CADC","China Advanced Construction Materials Group, Inc.","4","19081252","n/a","n/a","Basic Industries","Engineering & Construction","https://www.nasdaq.com/symbol/cadc",
"CGA","China Green Agriculture, Inc.","1.05","40841792.25","n/a","n/a","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/cga",
"CHNR","China Natural Resources, Inc.","1.9176","47769172.5216","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/chnr",
"CHD","Church & Dwight Company, Inc.","56.58","13885182207.06","n/a","n/a","Basic Industries","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/chd",
"CINR","Ciner Resources LP","27.569","544742239.439","n/a","2013","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/cinr",
"CLH","Clean Harbors, Inc.","68.59","3847138199.72","n/a","n/a","Basic Industries","Environmental Services","https://www.nasdaq.com/symbol/clh",
"CLW","Clearwater Paper Corporation","29.05","478195506.95","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/clw",
"CLF","Cleveland-Cliffs Inc.","10.05","2994430474.05","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/clf",
"CDXS","Codexis, Inc.","17.2","920412437.2","n/a","2010","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/cdxs",
"CDE","Coeur Mining, Inc.","5.68","1062512194.08","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/cde",
"CMC","Commercial Metals Company","21.6","2527502810.4","n/a","n/a","Basic Industries","Steel/Iron Ore","https://www.nasdaq.com/symbol/cmc",
"CMP","Compass Minerals International, Inc.","62.55","2117379987.45","n/a","2003","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/cmp",
"LODE","Comstock Mining, Inc.","0.175","10025124.9","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/lode",
"CSTM","Constellium N.V.","11.65","1569177399.35","n/a","2013","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/cstm",
"ROAD","Construction Partners, Inc.","12.15","624687620.85","n/a","2018","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/road",
"GLW","Corning Incorporated","33.51","27143602817.55","n/a","n/a","Basic Industries","Telecommunications Equipment","https://www.nasdaq.com/symbol/glw",
"CVA","Covanta Holding Corporation","17.65","2308980060","n/a","n/a","Basic Industries","Electric Utilities: Central","https://www.nasdaq.com/symbol/cva",
"CVIA","Covia Holdings Corporation","11.33","1485906930.64","n/a","2018","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/cvia",
"CRWS","Crown Crafts, Inc.","5.85","58906914.3","n/a","n/a","Basic Industries","Textiles","https://www.nasdaq.com/symbol/crws",
"CSWI","CSW Industrials, Inc.","56","880114648","n/a","n/a","Basic Industries","Home Furnishings","https://www.nasdaq.com/symbol/cswi",
"CTIB","CTI Industries Corporation","4.29","15144673.83","n/a","1997","Basic Industries","Specialty Chemicals","https://www.nasdaq.com/symbol/ctib",
"CULP","Culp, Inc.","25.35","317514732.6","n/a","n/a","Basic Industries","Textiles","https://www.nasdaq.com/symbol/culp",
"UAN","CVR Partners, LP","3.89","440670764.97","n/a","2011","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/uan",
"DELT","Delta Technology Holdings Limited","0.78","9875044.92","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/delt",
"DNN","Denison Mine Corp","0.52","290775268.68","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/dnn",
"UFS","Domtar Corporation","50.9","3308556193.6","n/a","n/a","Basic Industries","Paper","https://www.nasdaq.com/symbol/ufs",
"DWDP","DowDuPont Inc.","70.13","161816340243.75","n/a","2017","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/dwdp",
"DRD","DRDGOLD Limited","2.13","91894538.88","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/drd",
"DY","Dycom Industries, Inc.","83.91","2617562464.71","n/a","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/dy",
"DD^A","E.I. du Pont de Nemours and Company","84.98","0","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/dd^a",
"DD^B","E.I. du Pont de Nemours and Company","102.75","0","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/dd^b",
"EMN","Eastman Chemical Company","97.03","13708402863.38","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/emn",
"ECL","Ecolab Inc.","150.48","43474223057.76","n/a","n/a","Basic Industries","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/ecl",
"EGO","Eldorado Gold Corporation","0.9798","777971664.264","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/ego",
"EMES","Emerge Energy Services LP","5.2","161375520.8","n/a","2013","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/emes",
"EMX","EMX Royalty Corporation","1.14","91016198.94","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/emx",
"EXK","Endeavour Silver Corporation","2.24","287304700.48","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/exk",
"UUUU","Energy Fuels Inc","3.19","279987158.11","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/uuuu",
"NPO","EnPro Industries","75.07","1573587987.63","n/a","n/a","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/npo",
"EGI","Entree Resources Ltd.","0.3619","63105389.2931","n/a","2017","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/egi",
"EVA","Enviva Partners, LP","32","847314880","n/a","2015","Basic Industries","Forest Products","https://www.nasdaq.com/symbol/eva",
"EVGN","Evogene Ltd.","2.74","70566773.78","n/a","n/a","Basic Industries","Agricultural Chemicals","https://www.nasdaq.com/symbol/evgn",
"FOE","Ferro Corporation","21.95","1846817620.15","n/a","n/a","Basic Industries","Paints/Coatings","https://www.nasdaq.com/symbol/foe",
